Row No.,Sale Date,Sale Type,Digital,Customer ID,ZipCode,Shipping Method,Product,Variant,Quantity,Price,Product Price
1245,31/05/2021,Direct - B2C,,228,276692,Standard Delivery,Truffle oil,100,1,7.9,7.9
1246,01/06/2021,Direct - B2C,,229,,Standard Delivery,Gentile,1000,1,22.9,22.9
1247,01/06/2021,Direct - B2C,,229,,Standard Delivery,Lemon oil,100,1,5.9,5.9
1248,01/06/2021,Direct - B2C,,229,,Standard Delivery,Truffle oil,100,1,7.9,7.9
1249,04/06/2021,Direct - B2C,,164,534071,Standard Delivery,Nobile Fiorentina bottle,750,1,19.9,19.9
1250,04/06/2021,Direct - B2C,,164,534071,Standard Delivery,Garlic and Rosemary oil,250,1,11.9,11.9
1251,04/06/2021,Direct - B2C,,164,534071,Standard Delivery,Chili oil,100,1,5.9,5.9
1252,04/06/2021,Direct - B2C,,164,534071,Standard Delivery,Millefiori,100,1,8.9,8.9
1253,04/06/2021,Direct - B2C,,164,534071,Standard Delivery,Lemon oil,100,1,5.9,5.9
1254,04/06/2021,Direct - B2C,Online - Website,5,328498,Standard Delivery,Nobile,5000,1,109,87.2
1255,04/06/2021,Direct - B2C,Online - Website,5,328498,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,4.72
1256,04/06/2021,Direct - B2C,Online - Website,5,328498,Standard Delivery,Lemon oil,100,1,5.9,4.72
1257,04/06/2021,Direct - B2C,Online - Website,5,328498,Standard Delivery,Millefiori,100,1,8.9,7.12
1258,07/06/2021,Direct - B2C,,230,,Standard Delivery,Truffle oil,250,1,12.9,12.9
1259,07/06/2021,Direct - B2C,,230,,Standard Delivery,Lemon oil,100,1,5.9,5.9
1260,07/06/2021,Direct - B2C,,231,,Standard Delivery,Nobile Fiorentina bottle,750,1,19.9,19.9
1261,07/06/2021,Direct - B2C,,231,,Standard Delivery,Truffle oil,100,1,7.9,7.9
1262,09/06/2021,Direct - B2C,,232,,Standard Delivery,Nobile Marasca bottle,750,1,18.9,18.9
1263,09/06/2021,Direct - B2C,,232,,Standard Delivery,Nobile,250,1,7.9,7.9
1264,09/06/2021,Direct - B2C,,232,,Standard Delivery,Garlic and Rosemary oil,250,1,11.9,11.9
1265,09/06/2021,Direct - B2C,,232,,Standard Delivery,Truffle oil,100,3,7.9,23.7
1266,09/06/2021,Direct - B2C,,232,,Standard Delivery,Lemon oil,100,1,5.9,5.9
1267,09/06/2021,Direct - B2C,,232,,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
1268,09/06/2021,Direct - B2C,,232,,Standard Delivery,Organic Bio/Olio,100,1,5.9,5.9
1269,09/06/2021,Direct - B2C,,232,,Standard Delivery,Chili oil,100,1,5.9,5.9
1270,09/06/2021,Direct - B2C,,232,,Standard Delivery,Basil oil,100,1,5.9,5.9
1271,09/06/2021,Direct - B2C,,232,,Standard Delivery,Millefiori,100,1,8.9,8.9
1272,09/06/2021,Direct - B2C,,232,,Standard Delivery,Acacia,100,1,8.9,8.9
1273,09/06/2021,Direct - B2C,,194,510135,Standard Delivery,Gentile,1000,2,22.9,45.8
1274,09/06/2021,Direct - B2C,,194,510135,Standard Delivery,Truffle oil,250,2,12.9,25.8
1275,09/06/2021,Direct - B2C,,194,510135,Standard Delivery,Acacia,250,2,13.9,27.8
1276,09/06/2021,Direct - B2C,,194,510135,Standard Delivery,Lemon oil,250,1,11.9,11.9
1277,09/06/2021,Direct - B2C,,233,,Standard Delivery,Gentile,1000,1,22.9,22.9
1278,09/06/2021,Direct - B2C,,233,,Standard Delivery,Nobile,250,1,7.9,7.9
1279,09/06/2021,Direct - B2C,,233,,Standard Delivery,Truffle oil,100,1,7.9,7.9
1280,09/06/2021,Direct - B2C,,234,098370,Standard Delivery,Gentile,1000,1,22.9,22.9
1281,09/06/2021,Direct - B2C,,234,098370,Standard Delivery,Organic Bio/Olio,100,1,5.9,5.9
1282,09/06/2021,Direct - B2C,,234,098370,Standard Delivery,Truffle oil,100,1,7.9,7.9
1283,09/06/2021,Direct - B2C,,234,098370,Standard Delivery,Lemon oil,100,1,5.9,5.9
1284,09/06/2021,Direct - B2C,,235,098621,Standard Delivery,Nobile Fiorentina bottle,750,1,19.9,19.9
1285,09/06/2021,Direct - B2C,,235,098621,Standard Delivery,Organic Bio/Olio,100,1,5.9,5.9
1286,09/06/2021,Direct - B2C,,235,098621,Standard Delivery,Truffle oil,100,1,7.9,7.9
1287,09/06/2021,Direct - B2C,,236,098202,Standard Delivery,Nobile,250,1,7.9,7.9
1288,09/06/2021,Direct - B2C,,236,098202,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
1289,09/06/2021,Direct - B2C,,236,098202,Standard Delivery,Truffle oil,100,1,7.9,7.9
1290,09/06/2021,Direct - B2C,,237,098309,Standard Delivery,Truffle oil,100,1,7.9,7.9
1291,09/06/2021,Direct - B2C,,237,098309,Standard Delivery,Gentile,1000,1,22.9,22.9
1292,09/06/2021,Direct - B2C,,237,098309,Standard Delivery,Nobile Marasca bottle,750,1,18.9,18.9
1293,09/06/2021,Direct - B2C,,237,098309,Standard Delivery,Ceramic Jar (Bio/olio),250,1,29.9,29.9
1294,09/06/2021,Direct - B2C,,237,098309,Standard Delivery,Millefiori,100,1,8.9,8.9
1295,09/06/2021,Direct - B2C,,237,098309,Standard Delivery,Lemon oil,100,1,5.9,5.9
1296,09/06/2021,Direct - B2C,,237,098309,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
1297,09/06/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Nobile,250,1,7.9,5.925
1298,09/06/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Gentile,1000,2,22.9,34.35
1299,09/06/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Truffle oil,250,5,12.9,48.375
1300,09/06/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Truffle oil,100,5,7.9,29.625
1301,09/06/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Basil oil,100,2,5.9,8.85
1302,09/06/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Garlic and Rosemary oil,250,2,11.9,17.85
1303,09/06/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Garlic and Rosemary oil,100,5,5.9,22.125
1304,09/06/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Chili oil,100,2,5.9,8.85
1305,09/06/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Lemon oil,100,2,5.9,8.85
1306,09/06/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Millefiori,250,1,13.9,10.425
1307,10/06/2021,Direct - B2C,,203,658823,Standard Delivery,Gentile,1000,3,22.9,68.7
1308,10/06/2021,Direct - B2C,,203,658823,Standard Delivery,Chili oil,100,1,5.9,5.9
1309,10/06/2021,Direct - B2C,,203,658823,Standard Delivery,Lemon oil,100,1,5.9,5.9
1310,10/06/2021,Direct - B2C,,203,658823,Standard Delivery,Millefiori,100,1,8.9,8.9
1311,10/06/2021,Direct - B2C,,209,,Standard Delivery,Nobile,5000,1,109,109
1312,10/06/2021,Direct - B2C,,209,,Standard Delivery,Chili oil,100,1,5.9,5.9
1313,10/06/2021,Direct - B2C,,209,,Standard Delivery,Lemon oil,100,1,5.9,5.9
1314,10/06/2021,Direct - B2C,,209,,Standard Delivery,Truffle oil,100,1,7.9,7.9
1315,10/06/2021,Direct - B2C,,209,,Standard Delivery,Millefiori,100,1,8.9,8.9
1316,14/06/2021,Direct - B2C,,63,568431,Standard Delivery,Lemon oil,100,2,5.9,9.44
1317,14/06/2021,Direct - B2C,,63,568431,Standard Delivery,Nobile Fiorentina bottle,750,1,19.9,15.92
1318,14/06/2021,Direct - B2C,,63,568431,Standard Delivery,Lemon oil,100,1,5.9,4.72
1319,14/06/2021,Direct - B2C,,63,568431,Standard Delivery,Chili oil,100,1,5.9,4.72
1320,18/06/2021,Direct - B2C,,238,,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
1321,18/06/2021,Direct - B2C,,238,,Standard Delivery,Basil oil,100,1,5.9,5.9
1322,18/06/2021,Direct - B2C,,239,,Standard Delivery,Truffle oil,250,1,12.9,12.9
1323,18/06/2021,Direct - B2C,,239,,Standard Delivery,Chili oil,100,1,5.9,5.9
1324,21/06/2021,Direct - B2C,,238,,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
1325,21/06/2021,Direct - B2C,,240,,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
1326,21/06/2021,Direct - B2C,,240,,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
1327,22/06/2021,Direct - B2C,,1,437050,Standard Delivery,Nobile Marasca bottle,750,5,18.9,94.5
1328,22/06/2021,Direct - B2C,,1,437050,Standard Delivery,Nobile Fiorentina bottle,750,5,19.9,99.5
1329,22/06/2021,Direct - B2C,,1,437050,Standard Delivery,Truffle oil,100,4,7.9,31.6
1330,22/06/2021,Direct - B2C,,1,437050,Standard Delivery,Garlic and Rosemary oil,100,4,5.9,23.6
1331,22/06/2021,Direct - B2C,,1,437050,Standard Delivery,Chili oil,100,4,5.9,23.6
1332,22/06/2021,Direct - B2C,,1,437050,Standard Delivery,Basil oil,100,4,5.9,23.6
1333,22/06/2021,Direct - B2C,,1,437050,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
1334,22/06/2021,Direct - B2C,,1,437050,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
1335,22/06/2021,Direct - B2C,,1,437050,Standard Delivery,Whole Truffle,30,1,22.9,22.9
1336,22/06/2021,Direct - B2C,,1,437050,Standard Delivery,Carpaccio Summer Truffle Slices,80,1,32.9,32.9
1337,22/06/2021,Direct - B2C,,1,437050,Standard Delivery,Acacia,100,1,8.9,8.9
1338,22/06/2021,Direct - B2C,,1,437050,Standard Delivery,Millefiori,100,1,8.9,8.9
1339,22/06/2021,Direct - B2C,,34,787602,Standard Delivery,Organic Bio/Olio,500,3,16.9,50.7
1340,22/06/2021,Direct - B2C,,34,787602,Standard Delivery,Lemon oil,250,6,11.9,71.4
1341,22/06/2021,Direct - B2C,,34,787602,Standard Delivery,Basil oil,100,4,5.9,23.6
1342,22/06/2021,Direct - B2C,,34,787602,Standard Delivery,Garlic and Rosemary oil,100,6,5.9,35.4
1343,22/06/2021,Direct - B2C,,34,787602,Standard Delivery,Organic Bio/Olio,100,6,5.9,35.4
1344,22/06/2021,Direct - B2C,,34,787602,Standard Delivery,Basil oil,250,3,11.9,35.7
1345,22/06/2021,Direct - B2C,,34,787602,Standard Delivery,Garlic and Rosemary oil,250,3,11.9,35.7
1346,22/06/2021,Direct - B2C,,34,787602,Standard Delivery,Acacia,100,1,8.9,8.9
1347,22/06/2021,Direct - B2C,,34,787602,Standard Delivery,Millefiori,100,1,8.9,8.9
1348,23/06/2021,Direct - B2C,,194,510135,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
1349,23/06/2021,Direct - B2C,,194,510135,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
1350,23/06/2021,Direct - B2C,,77,510627,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
1351,23/06/2021,Direct - B2C,,227,160041,Standard Delivery,Nobile Marasca bottle,750,1,18.9,18.9
1352,23/06/2021,Direct - B2C,,227,160041,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
1353,25/06/2021,Direct - B2C,,241,518168,Standard Delivery,Nobile Marasca bottle,750,1,18.9,18.9
1354,25/06/2021,Direct - B2C,,241,518168,Standard Delivery,Gentile,1000,1,22.9,22.9
1355,25/06/2021,Direct - B2C,,241,518168,Standard Delivery,Limited Edition Gift box 3x100ml,2020,1,19.9,19.9
1356,25/06/2021,Direct - B2C,,241,518168,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
1357,25/06/2021,Direct - B2C,,241,518168,Standard Delivery,Millefiori,100,1,8.9,8.9
1358,25/06/2021,Direct - B2C,,241,518168,Standard Delivery,Chili oil,100,1,5.9,5.9
1359,25/06/2021,Direct - B2C,,89,239197,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
1360,25/06/2021,Direct - B2C,,89,239197,Standard Delivery,Acacia,250,1,13.9,13.9
1361,25/06/2021,Direct - B2C,,89,239197,Standard Delivery,Millefiori,100,1,8.9,8.9
1362,25/06/2021,Direct - B2C,,90,,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
1363,25/06/2021,Direct - B2C,,90,,Standard Delivery,Gentile,1000,1,22.9,22.9
1364,25/06/2021,Direct - B2C,,90,,Standard Delivery,Truffle oil,100,1,7.9,7.9
1365,25/06/2021,Direct - B2C,,90,,Standard Delivery,Chili oil,100,1,5.9,5.9
1366,29/06/2021,Direct - B2C,,242,640718,Standard Delivery,Organic Bio/Olio,100,10,5.9,59
1367,29/06/2021,Direct - B2C,,242,640718,Standard Delivery,Truffle oil,100,10,7.9,79
1368,29/06/2021,Direct - B2C,,242,640718,Standard Delivery,Lemon oil,100,10,5.9,59
1369,30/06/2021,Direct - B2C,,114,209851,Standard Delivery,Organic Bio/Olio,100,10,5.9,59
1370,30/06/2021,Direct - B2C,,114,209851,Standard Delivery,Truffle oil,100,10,7.9,79
1371,30/06/2021,Direct - B2C,,114,209851,Standard Delivery,Truffle oil,250,10,12.9,129
1372,30/06/2021,Direct - B2C,,114,209851,Standard Delivery,Organic Bio/Olio,500,2,16.9,33.8
1373,30/06/2021,Direct - B2C,,114,209851,Standard Delivery,Nobile Fiorentina bottle,750,2,19.9,39.8
1374,30/06/2021,Direct - B2C,,114,209851,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
1375,30/06/2021,Direct - B2C,,114,209851,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
1376,01/07/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,11.175
1377,01/07/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Porcini and truffle tapenade (spread),80,2,14.9,22.35
1378,02/07/2021,Direct - B2C,,243,,Standard Delivery,Gentile,1000,1,22.9,22.9
1379,02/07/2021,Direct - B2C,,243,,Standard Delivery,Lemon oil,100,1,5.9,5.9
1380,02/07/2021,Direct - B2C,Online - Website,5,328498,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,3,14.9,35.76
1381,02/07/2021,Direct - B2C,Online - Website,5,328498,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,11.92
1382,02/07/2021,Direct - B2C,Offline,46,589488,Standard Delivery,Nobile,5000,1,109,87.2
1383,02/07/2021,Direct - B2C,Offline,46,589488,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,11.92
1384,02/07/2021,Direct - B2C,Offline,46,589488,Standard Delivery,Lemon oil,100,1,5.9,4.72
1385,02/07/2021,Direct - B2C,,244,,Standard Delivery,Millefiori,250,1,13.9,13.9
1386,02/07/2021,Direct - B2C,,244,,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
1387,02/07/2021,Direct - B2C,,244,,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
1388,05/07/2021,Direct - B2C,,114,209851,Standard Delivery,Organic Bio/Olio,500,5,16.9,84.5
1389,07/07/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,19,14.9,212.325
1390,07/07/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Porcini and truffle tapenade (spread),80,23,14.9,257.025
1391,07/07/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Whole Truffle,30,3,22.9,51.525
1392,07/07/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Carpaccio Summer Truffle Slices,80,4,32.9,98.7
1393,07/07/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Millefiori,250,5,13.9,52.125
1394,07/07/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Acacia,250,1,13.9,10.425
1395,07/07/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Acacia,100,2,8.9,13.35
1396,07/07/2021,Direct - B2C,Offline,193,510159,Standard Delivery,Honey gift pack pair,250,1,27.9,20.925
1397,08/07/2021,Direct - B2C,Offline,116,257744,Standard Delivery,Nobile Fiorentina bottle,750,18,19.9,286.56
1398,08/07/2021,Direct - B2C,Offline,116,257744,Standard Delivery,Millefiori,250,4,13.9,44.48
1399,08/07/2021,Direct - B2C,Offline,116,257744,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,11.92
1400,08/07/2021,Direct - B2C,Offline,116,257744,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,11.92
1401,08/07/2021,Direct - B2C,,245,465424,Standard Delivery,Gentile,1000,1,22.9,22.9
1402,08/07/2021,Direct - B2C,,245,465424,Standard Delivery,Nobile,250,1,7.9,7.9
1403,08/07/2021,Direct - B2C,,245,465424,Standard Delivery,Chili oil,100,1,5.9,5.9
1404,08/07/2021,Direct - B2C,,245,465424,Standard Delivery,Lemon oil,100,1,5.9,5.9
1405,09/07/2021,Direct - B2C,Offline,246,532520,Standard Delivery,Truffle oil,250,24,12.9,232.2
1406,09/07/2021,Direct - B2C,Offline,246,532520,Standard Delivery,Truffle oil,100,71,7.9,420.675
1407,09/07/2021,Direct - B2C,Offline,246,532520,Standard Delivery,Garlic and Rosemary oil,100,46,5.9,203.55
1408,09/07/2021,Direct - B2C,Offline,246,532520,Standard Delivery,Basil oil,100,8,5.9,35.4
1409,09/07/2021,Direct - B2C,Offline,246,532520,Standard Delivery,Lemon oil,100,13,5.9,57.525
1410,09/07/2021,Direct - B2C,Offline,246,532520,Standard Delivery,Chili oil,100,11,5.9,48.675
1411,09/07/2021,Direct - B2C,Offline,246,532520,Standard Delivery,Organic Bio/Olio,100,10,5.9,44.25
1412,09/07/2021,Direct - B2C,Offline,246,532520,Standard Delivery,Gentile,1000,6,22.9,103.05
1413,09/07/2021,Direct - B2C,Offline,246,532520,Standard Delivery,Nobile,250,1,7.9,5.925
1414,09/07/2021,Direct - B2C,Offline,246,532520,Standard Delivery,Nobile Marasca bottle,750,4,18.9,56.7
1415,09/07/2021,Direct - B2C,Offline,246,532520,Standard Delivery,Limited Edition Gift box 3x100ml,2020,1,19.9,14.925
1416,09/07/2021,Direct - B2C,Offline,246,532520,Standard Delivery,Nobile,5000,1,109,81.75
1417,09/07/2021,Direct - B2C,,247,597595,Standard Delivery,Nobile Fiorentina bottle,750,1,19.9,19.9
1418,09/07/2021,Direct - B2C,,247,597595,Standard Delivery,Gentile,1000,3,22.9,68.7
1419,09/07/2021,Direct - B2C,,247,597595,Standard Delivery,Organic Bio/Olio,500,1,16.9,16.9
1420,09/07/2021,Direct - B2C,,247,597595,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
1421,09/07/2021,Direct - B2C,,247,597595,Standard Delivery,Lemon oil,100,1,5.9,5.9
1422,09/07/2021,Direct - B2C,,194,510135,Standard Delivery,Carpaccio Summer Truffle Slices,80,1,32.9,32.9
1423,09/07/2021,Direct - B2C,,194,510135,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
1424,09/07/2021,Direct - B2C,,194,510135,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
1425,09/07/2021,Direct - B2C,,194,510135,Standard Delivery,Acacia,250,1,13.9,13.9
1426,09/07/2021,Direct - B2C,,194,510135,Standard Delivery,Millefiori,250,1,13.9,13.9
1427,09/07/2021,Direct - B2C,,194,510135,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
1428,09/07/2021,Direct - B2C,,194,510135,Standard Delivery,Chili oil,100,1,5.9,5.9
1429,09/07/2021,Direct - B2C,,194,510135,Standard Delivery,Gentile,1000,1,22.9,22.9
1430,09/07/2021,Direct - B2C,,194,510135,Standard Delivery,Organic Bio/Olio,100,1,5.9,5.9
1431,09/07/2021,Direct - B2C,,194,510135,Standard Delivery,Truffle oil,250,1,12.9,12.9
1432,09/07/2021,Direct - B2C,,194,510135,Standard Delivery,Lemon oil,250,1,11.9,11.9
1433,09/07/2021,Direct - B2C,,194,510135,Standard Delivery,Basil oil,250,1,11.9,11.9
1434,09/07/2021,Direct - B2C,,205,439204,Standard Delivery,Carpaccio Summer Truffle Slices,80,2,32.9,65.8
1435,09/07/2021,Direct - B2C,,205,439204,Standard Delivery,Acacia,250,1,13.9,13.9
1436,09/07/2021,Direct - B2C,,205,439204,Standard Delivery,Nobile,250,1,7.9,7.9
1437,09/07/2021,Direct - B2C,,248,510242,Standard Delivery,Carpaccio Summer Truffle Slices,80,1,32.9,32.9
1438,09/07/2021,Direct - B2C,,248,510242,Standard Delivery,Porcini and truffle tapenade (spread),80,2,14.9,29.8
1439,09/07/2021,Direct - B2C,,248,510242,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,2,14.9,29.8
1440,09/07/2021,Direct - B2C,,248,510242,Standard Delivery,Acacia,250,1,13.9,13.9
1441,09/07/2021,Direct - B2C,,248,510242,Standard Delivery,Millefiori,100,1,8.9,8.9
1442,09/07/2021,Direct - B2C,,248,510242,Standard Delivery,Truffle oil,100,1,7.9,7.9
1443,09/07/2021,Direct - B2C,,248,510242,Standard Delivery,Basil oil,100,1,5.9,5.9
1444,09/07/2021,Direct - B2C,,248,510242,Standard Delivery,Gentile,1000,1,22.9,22.9
1445,09/07/2021,Direct - B2C,,248,510242,Standard Delivery,Chili oil,250,1,11.9,11.9
1446,09/07/2021,Direct - B2C,,248,510242,Standard Delivery,Garlic and Rosemary oil,250,1,11.9,11.9
1447,09/07/2021,Direct - B2C,,248,510242,Standard Delivery,Lemon oil,250,1,11.9,11.9
1448,09/07/2021,Direct - B2C,,203,658823,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
1449,09/07/2021,Direct - B2C,,203,658823,Standard Delivery,Porcini and truffle tapenade (spread),80,2,14.9,29.8
1450,09/07/2021,Direct - B2C,,203,658823,Standard Delivery,Millefiori,250,1,13.9,13.9
1451,09/07/2021,Direct - B2C,,203,658823,Standard Delivery,Acacia,100,1,8.9,8.9
1452,09/07/2021,Direct - B2C,,203,658823,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
1453,09/07/2021,Direct - B2C,,203,658823,Standard Delivery,Truffle oil,250,1,12.9,12.9
1454,09/07/2021,Direct - B2C,,203,658823,Standard Delivery,Nobile,250,2,7.9,15.8
1455,09/07/2021,Direct - B2C,,249,460064,Standard Delivery,Whole Truffle,30,1,22.9,22.9
1456,09/07/2021,Direct - B2C,,249,460064,Standard Delivery,Tartufata Sauce (truffle sauce) ,80,1,14.9,14.9
1457,09/07/2021,Direct - B2C,,249,460064,Standard Delivery,Porcini and truffle tapenade (spread),80,2,14.9,29.8
1458,09/07/2021,Direct - B2C,,249,460064,Standard Delivery,Acacia,250,1,13.9,13.9
1459,09/07/2021,Direct - B2C,,249,460064,Standard Delivery,Millefiori,100,1,8.9,8.9
1460,09/07/2021,Direct - B2C,,249,460064,Standard Delivery,Organic Bio/Olio,100,1,5.9,5.9
1461,09/07/2021,Direct - B2C,,249,460064,Standard Delivery,Lemon oil,100,1,5.9,5.9
1462,09/07/2021,Direct - B2C,,249,460064,Standard Delivery,Honey gift pack pair,250,2,27.9,55.8
1463,12/07/2021,Direct - B2C,,250,,Standard Delivery,Porcini and truffle tapenade (spread),80,1,14.9,14.9
1464,12/07/2021,Direct - B2C,,250,,Standard Delivery,Nobile,250,1,7.9,7.9
1465,12/07/2021,Direct - B2C,,250,,Standard Delivery,Lemon oil,100,1,5.9,5.9
1466,12/07/2021,Direct - B2C,,251,570263,Standard Delivery,Millefiori,250,1,13.9,13.9
1467,12/07/2021,Direct - B2C,,251,570263,Standard Delivery,Truffle oil,100,1,7.9,7.9
1468,12/07/2021,Direct - B2C,,251,570263,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
1469,12/07/2021,Direct - B2C,,251,570263,Standard Delivery,Lemon oil,100,1,5.9,5.9
1470,12/07/2021,Direct - B2C,,249,460064,Standard Delivery,Gentile,1000,4,22.9,91.6
1471,12/07/2021,Direct - B2C,,249,460064,Standard Delivery,Basil oil,100,1,5.9,5.9
1472,12/07/2021,Direct - B2C,,249,460064,Standard Delivery,Chili oil,100,1,5.9,5.9
1473,12/07/2021,Direct - B2C,,249,460064,Standard Delivery,Garlic and Rosemary oil,100,1,5.9,5.9
1474,12/07/2021,Direct - B2C,,249,460064,Standard Delivery,Truffle oil,100,1,7.9,7.9
1475,12/07/2021,Direct - B2C,,249,460064,Standard Delivery,Lemon oil,100,1,5.9,5.9
1476,12/07/2021,Direct - B2C,,249,460064,Standard Delivery,Acacia,100,1,8.9,8.9
1477,12/07/2021,Direct - B2C,,249,460064,Standard Delivery,Organic Bio/Olio,100,2,5.9,11.8
1478,12/07/2021,Direct - B2C,,249,460064,Standard Delivery,Nobile Fiorentina bottle,750,2,19.9,39.8
1479,12/07/2021,Direct - B2C,,249,460064,Standard Delivery,Nobile Marasca bottle,750,1,18.9,18.9
1480,12/07/2021,Direct - B2C,,249,460064,Standard Delivery,Truffle oil,250,1,12.9,12.9
1481,12/07/2021,Direct - B2C,,249,460064,Standard Delivery,Garlic and Rosemary oil,250,1,11.9,11.9
1482,12/07/2021,Direct - B2C,,249,460064,Standard Delivery,Chili oil,250,1,11.9,11.9
1483,13/07/2021,Direct - B2C,Online - Website,105,286763,Standard Delivery,Nobile,5000,1,109,87.2
1484,13/07/2021,Direct - B2C,Online - Website,105,286763,Standard Delivery,Nobile Fiorentina bottle,750,1,19.9,15.92
